openalex_id,doi,title,abstract,referenced_works,publication_date
https://openalex.org/W4386960888,https://doi.org/10.1007/978-981-99-6187-0_46,Improving Dialogue Summarization with Mixup Label Smoothing,,"['https://openalex.org/W2183341477', 'https://openalex.org/W2889984458', 'https://openalex.org/W2945260553', 'https://openalex.org/W2970419734', 'https://openalex.org/W2988937804', 'https://openalex.org/W2989743967', 'https://openalex.org/W3034368386', 'https://openalex.org/W3034756453', 'https://openalex.org/W3034999214', 'https://openalex.org/W3100560913', 'https://openalex.org/W3104257895', 'https://openalex.org/W3138154797', 'https://openalex.org/W3163186805', 'https://openalex.org/W3167002470', 'https://openalex.org/W3169117666', 'https://openalex.org/W3171639395', 'https://openalex.org/W3173941845', 'https://openalex.org/W3174564679', 'https://openalex.org/W3175218683', 'https://openalex.org/W3175443153', 'https://openalex.org/W3176770275', 'https://openalex.org/W3187134297', 'https://openalex.org/W3200681609', 'https://openalex.org/W3204515301', 'https://openalex.org/W3212362289', 'https://openalex.org/W3212396892', 'https://openalex.org/W3214437934', 'https://openalex.org/W4225166568', 'https://openalex.org/W4226403411', 'https://openalex.org/W4285602465', 'https://openalex.org/W4385572967', 'https://openalex.org/W6739901393']",2023-01-01
https://openalex.org/W4391306532,https://doi.org/10.1109/smc53992.2023.10394053,DiscSumm: A Discourse Based Saliency Model to Generate Abstract Summaries for Conversation,"Summarization of large corpus of text is an important and hard problem. The amount of text information is increasing at an exponential rate which makes it consumption and organization difficult. This data also involves information obtained from transcription, chat along with traditional long form content such as books, periodicals, web pages etc. In this paper, we focus on long conversations obtained via transcription of multi speaker audio calls. Most of the traditional works text summarization focus on structured text summarization, however, we focus on multi turn conversation summarization. Many recent works perform model finetuning which improves the abstractive summarization by multi folds, it can still be improved further by incor-porating text into the encoder framework. Therefore, in this work we have studied the discourse-based saliency model that identifies the important segments within a text conversation and combines them adaptively to generate summary of the conversations. We demonstrate that the proposed method achieves state of the art re-sults on public benchmarks.","['https://openalex.org/W6777615688', 'https://openalex.org/W6771915120', 'https://openalex.org/W2963929190', 'https://openalex.org/W6795224213', 'https://openalex.org/W2962704246', 'https://openalex.org/W3085629518', 'https://openalex.org/W3188385856', 'https://openalex.org/W2889984458', 'https://openalex.org/W3117373959', 'https://openalex.org/W3171697871', 'https://openalex.org/W6801193609', 'https://openalex.org/W3198147814', 'https://openalex.org/W3171639395', 'https://openalex.org/W3104257895', 'https://openalex.org/W6788038194', 'https://openalex.org/W3167002470', 'https://openalex.org/W3163186805', 'https://openalex.org/W3196696529', 'https://openalex.org/W3204515301', 'https://openalex.org/W3176770275', 'https://openalex.org/W1985690171', 'https://openalex.org/W3034999214', 'https://openalex.org/W6631501603', 'https://openalex.org/W2952138241', 'https://openalex.org/W2606974598', 'https://openalex.org/W2949530332', 'https://openalex.org/W3176378783', 'https://openalex.org/W2125336414', 'https://openalex.org/W1591607137', 'https://openalex.org/W6739901393', 'https://openalex.org/W6784589454', 'https://openalex.org/W2988937804', 'https://openalex.org/W6762122294', 'https://openalex.org/W3175443153', 'https://openalex.org/W6797140073', 'https://openalex.org/W2989743967', 'https://openalex.org/W6682631176', 'https://openalex.org/W3169117666', 'https://openalex.org/W3158986179', 'https://openalex.org/W3027879771', 'https://openalex.org/W2154652894', 'https://openalex.org/W3100560913']",2023-10-01
https://openalex.org/W4402003100,https://doi.org/10.21203/rs.3.rs-4807453/v1,ThaiCoref: Thai Coreference Resolution Dataset,"<title>Abstract</title> While coreference resolution is a well-established research area in Natural Language Processing (NLP), research focusing on Thai language remains limited due to the lack of large annotated corpora. In this work, we introduce <italic>ThaiCoref</italic> , a dataset for Thai coreference resolution. Our dataset comprises 777,271 tokens, 44,082 mentions and 10,429 entities across four text genres: university essays, newspapers, speeches, and Wikipedia. Our annotation scheme is built upon the OntoNotes benchmark with adjustments to address Thai-specific phenomena and cover more cases. Utilizing ThaiCoref, we train models employing a multilingual encoder and cross-lingual transfer techniques, achieving a best F1 score of 67.88% on the test set. Our error analysis reveals challenges posed by Thai’s unique morphological and syntactic features. To benefit the NLP community, we make the dataset and the model publicly available at http://www.github.com/nlp-chula/thai-coref.","['https://openalex.org/W2985010700', 'https://openalex.org/W3035390927', 'https://openalex.org/W3015468748', 'https://openalex.org/W2966485999', 'https://openalex.org/W2970550868', 'https://openalex.org/W1502412648', 'https://openalex.org/W107473759', 'https://openalex.org/W3169117666', 'https://openalex.org/W3194676777', 'https://openalex.org/W3214039522', 'https://openalex.org/W3175081470', 'https://openalex.org/W4385654032', 'https://openalex.org/W4377886929', 'https://openalex.org/W4388927863', 'https://openalex.org/W4389524246', 'https://openalex.org/W4393742920', 'https://openalex.org/W4389519363', 'https://openalex.org/W4385571656', 'https://openalex.org/W4312649309', 'https://openalex.org/W4386576854', 'https://openalex.org/W2952638691', 'https://openalex.org/W2920114910', 'https://openalex.org/W2944916576', 'https://openalex.org/W2964027319', 'https://openalex.org/W2081850059', 'https://openalex.org/W2407338347', 'https://openalex.org/W2155069789', 'https://openalex.org/W2098345921', 'https://openalex.org/W1965693266', 'https://openalex.org/W2574762171', 'https://openalex.org/W2785339360']",2024-08-29
https://openalex.org/W4407390911,https://doi.org/10.1007/s10115-025-02358-w,RDPNet: a multi-stage summary generation network for long chat dialogues,,"['https://openalex.org/W188015514', 'https://openalex.org/W2014571624', 'https://openalex.org/W2088802729', 'https://openalex.org/W2101105183', 'https://openalex.org/W2139414852', 'https://openalex.org/W2157331557', 'https://openalex.org/W2606974598', 'https://openalex.org/W2889984458', 'https://openalex.org/W2949530332', 'https://openalex.org/W2952890017', 'https://openalex.org/W2962704246', 'https://openalex.org/W2963926728', 'https://openalex.org/W2988937804', 'https://openalex.org/W2989743967', 'https://openalex.org/W3034999214', 'https://openalex.org/W3100560913', 'https://openalex.org/W3104257895', 'https://openalex.org/W3116498179', 'https://openalex.org/W3163186805', 'https://openalex.org/W3169117666', 'https://openalex.org/W3176112445', 'https://openalex.org/W3176770275', 'https://openalex.org/W3197510788', 'https://openalex.org/W3199259836', 'https://openalex.org/W3213471084', 'https://openalex.org/W3214437934', 'https://openalex.org/W4285299836', 'https://openalex.org/W4287888674', 'https://openalex.org/W4385564972', 'https://openalex.org/W4385573512', 'https://openalex.org/W4386286121', 'https://openalex.org/W4386566825', 'https://openalex.org/W6834969990']",2025-02-12
https://openalex.org/W4411018489,https://doi.org/10.1145/3721890.3721894,Towards Automatic Testing and Fault Localization in Natural Language Processing Systems,"Natural Language Processing (NLP) systems such as machine translation and chatbots become pervasive in daily life. Despite their widespread applications, how to test and debug such systems is still an open question and attracts researchers from both academia and industry. However, unlike conventional software programs, NLP systems, whose core algorithm is the deep neural network (DNN) model, do not make decisions explicitly following the program's control flow. Instead, decisions are made by propagating inputs against the tuned parameters through the trained DNN model. The indirect correlation between the program source code and the resulting DNN impedes the adoption of conventional software testing and debugging approaches. In addition, the shortage of labeled datasets for testing also brings about challenges to automatic testing. While it is possible to feed arbitrary sentences as test inputs, a test oracle that captures their expected outputs is hard to define automatically. This report is a brief summary of the dissertation that received the 2025 ACM SIGSOFT Outstanding Dissertation Award. The thesis includes automatic approaches to generate test cases together with test oracles to detect defects in NLP systems and further proposes a fault localization framework to aid the debugging. It consists of the following three studies: neural machine translation testing, coreference reference testing, and deep learning programs fault detection and localization.","['https://openalex.org/W2155069789', 'https://openalex.org/W2566645459', 'https://openalex.org/W2786519160', 'https://openalex.org/W2794670651', 'https://openalex.org/W2810169973', 'https://openalex.org/W2892245540', 'https://openalex.org/W2902537726', 'https://openalex.org/W2907879020', 'https://openalex.org/W2969499518', 'https://openalex.org/W2970641574', 'https://openalex.org/W2981902456', 'https://openalex.org/W3023533951', 'https://openalex.org/W3090623329', 'https://openalex.org/W3090988182', 'https://openalex.org/W3091407209', 'https://openalex.org/W3105604018', 'https://openalex.org/W3109744225', 'https://openalex.org/W3134796670', 'https://openalex.org/W3159933051', 'https://openalex.org/W3160349922', 'https://openalex.org/W3160369295', 'https://openalex.org/W3169117666', 'https://openalex.org/W3201091014', 'https://openalex.org/W3214604503', 'https://openalex.org/W4220891756', 'https://openalex.org/W4236606190', 'https://openalex.org/W4239249613', 'https://openalex.org/W4389159637', 'https://openalex.org/W4389523957', 'https://openalex.org/W6891853502']",2025-06-03
https://openalex.org/W7118648461,https://doi.org/10.1162/tacl.a.593,CorefInst: Leveraging LLMs for Multilingual Coreference Resolution,"Abstract Coreference Resolution (CR) is a crucial yet challenging task in natural language understanding, often constrained by task-specific architectures and encoder-based language models that demand extensive training and lack adaptability. This study introduces the first multilingual CR methodology which leverages decoder-only LLMs to handle both overt and zero mentions. The article explores how to model the CR task for LLMs via five different instruction sets using a controlled inference method. The approach is evaluated across three LLMs: Llama 3.1, Gemma 2, and Mistral 0.3. The results indicate that LLMs, when instruction-tuned with a suitable instruction set, can surpass state-of-the-art task-specific architectures. Specifically, our best model, a fully fine-tuned Llama 3.1 for multilingual CR, outperforms the leading multilingual CR model (i.e., Corpipe 24 single stage variant) by 2 percentage points on average across all languages in the CorefUD v1.2 dataset collection.","['https://openalex.org/W2140676672', 'https://openalex.org/W2902537726', 'https://openalex.org/W2915977242', 'https://openalex.org/W2949493644', 'https://openalex.org/W2962769558', 'https://openalex.org/W2963695529', 'https://openalex.org/W2964222246', 'https://openalex.org/W3011411500', 'https://openalex.org/W3034797437', 'https://openalex.org/W3036555596', 'https://openalex.org/W3169117666', 'https://openalex.org/W3211743759', 'https://openalex.org/W4280574137', 'https://openalex.org/W4327656139', 'https://openalex.org/W4385573907', 'https://openalex.org/W4389519312', 'https://openalex.org/W4389519415', 'https://openalex.org/W4389521061', 'https://openalex.org/W4389523820', 'https://openalex.org/W4389523866', 'https://openalex.org/W4389524431', 'https://openalex.org/W4394828356', 'https://openalex.org/W4399770880', 'https://openalex.org/W4404783365', 'https://openalex.org/W4404783561', 'https://openalex.org/W4404783871', 'https://openalex.org/W4404784120']",2026-01-01
https://openalex.org/W7119498293,https://doi.org/10.1007/s10579-025-09898-1,ThaiCoref: Thai coreference resolution dataset,,"['https://openalex.org/W772343327', 'https://openalex.org/W1965693266', 'https://openalex.org/W2000363133', 'https://openalex.org/W2035305552', 'https://openalex.org/W2045384855', 'https://openalex.org/W2512290434', 'https://openalex.org/W2785339360', 'https://openalex.org/W2920114910', 'https://openalex.org/W2944916576', 'https://openalex.org/W2946356689', 'https://openalex.org/W2949493644', 'https://openalex.org/W2952638691', 'https://openalex.org/W2963087868', 'https://openalex.org/W2964027319', 'https://openalex.org/W2964222246', 'https://openalex.org/W2966485999', 'https://openalex.org/W2970550868', 'https://openalex.org/W2985010700', 'https://openalex.org/W3011411500', 'https://openalex.org/W3034797437', 'https://openalex.org/W3035390927', 'https://openalex.org/W3160858468', 'https://openalex.org/W3162119881', 'https://openalex.org/W3169117666', 'https://openalex.org/W3175081470', 'https://openalex.org/W3194676777', 'https://openalex.org/W3211743759', 'https://openalex.org/W3214039522', 'https://openalex.org/W3215104075', 'https://openalex.org/W4205250549', 'https://openalex.org/W4205848161', 'https://openalex.org/W4281571483', 'https://openalex.org/W4327656139', 'https://openalex.org/W4377886929', 'https://openalex.org/W4385570024', 'https://openalex.org/W4385571656', 'https://openalex.org/W4385573048', 'https://openalex.org/W4385573907', 'https://openalex.org/W4385654032', 'https://openalex.org/W4386566736', 'https://openalex.org/W4386576854', 'https://openalex.org/W4389519363', 'https://openalex.org/W4389524246', 'https://openalex.org/W4389524431', 'https://openalex.org/W4402537874', 'https://openalex.org/W4402671132', 'https://openalex.org/W4402671475', 'https://openalex.org/W4404752353', 'https://openalex.org/W4404783259', 'https://openalex.org/W4404784120', 'https://openalex.org/W4416037871']",2026-01-08
https://openalex.org/W4224330589,https://doi.org/10.18653/v1/2022.naacl-main.357,Domain-Oriented Prefix-Tuning: Towards Efficient and Generalizable Fine-tuning for Zero-Shot Dialogue Summarization,"Lulu Zhao, Fujia Zheng, Weihao Zeng, Keqing He, Weiran Xu, Huixing Jiang, Wei Wu, Yanan Wu. Proceedings of the 2022 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies. 2022.","['https://openalex.org/W1591607137', 'https://openalex.org/W2108325777', 'https://openalex.org/W2125336414', 'https://openalex.org/W2154652894', 'https://openalex.org/W2165599843', 'https://openalex.org/W2606974598', 'https://openalex.org/W2940579548', 'https://openalex.org/W2949615363', 'https://openalex.org/W2952138241', 'https://openalex.org/W2952890017', 'https://openalex.org/W2964006684', 'https://openalex.org/W2964288227', 'https://openalex.org/W2970060597', 'https://openalex.org/W2996264288', 'https://openalex.org/W3034999214', 'https://openalex.org/W3100560913', 'https://openalex.org/W3104257895', 'https://openalex.org/W3105245805', 'https://openalex.org/W3110659220', 'https://openalex.org/W3111693342', 'https://openalex.org/W3116459227', 'https://openalex.org/W3116498179', 'https://openalex.org/W3167002470', 'https://openalex.org/W3169565655', 'https://openalex.org/W3169942382', 'https://openalex.org/W3170083118', 'https://openalex.org/W3170305303', 'https://openalex.org/W3171639395', 'https://openalex.org/W3174770825', 'https://openalex.org/W3196326437', 'https://openalex.org/W3200681609', 'https://openalex.org/W3208827760', 'https://openalex.org/W3212198963', 'https://openalex.org/W3213471084', 'https://openalex.org/W4385245566']",2022-01-01
https://openalex.org/W4389520187,https://doi.org/10.18653/v1/2023.findings-emnlp.413,Responsible AI Considerations in Text Summarization Research: A Review of Current Practices,"AI and NLP publication venues have increasingly encouraged researchers to reflect on possible ethical considerations, adverse impacts, and other responsible AI issues their work might engender. However, for specific NLP tasks our understanding of how prevalent such issues are, or when and why these issues are likely to arise, remains limited. Focusing on text summarization—a common NLP task largely overlooked by the responsible AI community—we examine research and reporting practices in the current literature. We conduct a multi-round qualitative analysis of 333 summarization papers from the ACL Anthology published between 2020–2022. We focus on how, which, and when responsible AI issues are covered, which relevant stakeholders are considered, and mismatches between stated and realized research goals. We also discuss current evaluation practices and consider how authors discuss the limitations of both prior work and their own work. Overall, we find that relatively few papers engage with possible stakeholders or contexts of use, which limits their consideration of potential downstream adverse impacts or other responsible AI issues. Based on our findings, we make recommendations on concrete practices and research directions.","['https://openalex.org/W1952825087', 'https://openalex.org/W2003555839', 'https://openalex.org/W2089941494', 'https://openalex.org/W2154652894', 'https://openalex.org/W2218641061', 'https://openalex.org/W2251165062', 'https://openalex.org/W2752395160', 'https://openalex.org/W2796804544', 'https://openalex.org/W2799065878', 'https://openalex.org/W2807008868', 'https://openalex.org/W2945365367', 'https://openalex.org/W2951211142', 'https://openalex.org/W2963672599', 'https://openalex.org/W2983920042', 'https://openalex.org/W2992347006', 'https://openalex.org/W3001873397', 'https://openalex.org/W3014399069', 'https://openalex.org/W3024110527', 'https://openalex.org/W3030071857', 'https://openalex.org/W3037831233', 'https://openalex.org/W3042185737', 'https://openalex.org/W3099474967', 'https://openalex.org/W3102489149', 'https://openalex.org/W3102645206', 'https://openalex.org/W3105310509', 'https://openalex.org/W3106234277', 'https://openalex.org/W3108051634', 'https://openalex.org/W3109862485', 'https://openalex.org/W3113907570', 'https://openalex.org/W3116412366', 'https://openalex.org/W3137525039', 'https://openalex.org/W3151369355', 'https://openalex.org/W3154491711', 'https://openalex.org/W3159259047', 'https://openalex.org/W3161443521', 'https://openalex.org/W3168784392', 'https://openalex.org/W3170450419', 'https://openalex.org/W3171639395', 'https://openalex.org/W3172415559', 'https://openalex.org/W3173077468', 'https://openalex.org/W3173311282', 'https://openalex.org/W3174564679', 'https://openalex.org/W3174980024', 'https://openalex.org/W3176770275', 'https://openalex.org/W3177211806', 'https://openalex.org/W3199088047', 'https://openalex.org/W3201490875', 'https://openalex.org/W3201710275', 'https://openalex.org/W3212198963', 'https://openalex.org/W4221150602', 'https://openalex.org/W4225873349', 'https://openalex.org/W4280591018', 'https://openalex.org/W4283170666', 'https://openalex.org/W4285135530', 'https://openalex.org/W4285171765', 'https://openalex.org/W4285241678', 'https://openalex.org/W4285249816', 'https://openalex.org/W4286859764', 'https://openalex.org/W4287238142', 'https://openalex.org/W4379919438', 'https://openalex.org/W4381612715', 'https://openalex.org/W4385570189', 'https://openalex.org/W4385572811']",2023-01-01
https://openalex.org/W4309674289,https://doi.org/10.1145/3571730,Survey of Hallucination in Natural Language Generation,"Natural Language Generation (NLG) has improved exponentially in recent years thanks to the development of sequence-to-sequence deep learning technologies such as Transformer-based language models. This advancement has led to more fluent and coherent NLG, leading to improved development in downstream tasks such as abstractive summarization, dialogue generation, and data-to-text generation. However, it is also apparent that deep learning based generation is prone to hallucinate unintended text, which degrades the system performance and fails to meet user expectations in many real-world scenarios. To address this issue, many studies have been presented in measuring and mitigating hallucinated texts, but these have never been reviewed in a comprehensive manner before. In this survey, we thus provide a broad overview of the research progress and challenges in the hallucination problem in NLG. The survey is organized into two parts: (1) a general overview of metrics, mitigation methods, and future directions, and (2) an overview of task-specific research progress on hallucinations in the following downstream tasks, namely abstractive summarization, dialogue generation, generative question answering, data-to-text generation, and machine translation. This survey serves to facilitate collaborative efforts among researchers in tackling the challenge of hallucinated texts in NLG.","['https://openalex.org/W601952952', 'https://openalex.org/W648786980', 'https://openalex.org/W1502957213', 'https://openalex.org/W1524281572', 'https://openalex.org/W1591706642', 'https://openalex.org/W1969944630', 'https://openalex.org/W2045614413', 'https://openalex.org/W2531563875', 'https://openalex.org/W2593831809', 'https://openalex.org/W2595551253', 'https://openalex.org/W2597601064', 'https://openalex.org/W2599674900', 'https://openalex.org/W2601748485', 'https://openalex.org/W2607303097', 'https://openalex.org/W2607593044', 'https://openalex.org/W2608747952', 'https://openalex.org/W2612690371', 'https://openalex.org/W2623012778', 'https://openalex.org/W2740887992', 'https://openalex.org/W2906574053', 'https://openalex.org/W2909737760', 'https://openalex.org/W2913443447', 'https://openalex.org/W2914982603', 'https://openalex.org/W2918008835', 'https://openalex.org/W2930957955', 'https://openalex.org/W2945397504', 'https://openalex.org/W2947681066', 'https://openalex.org/W2950304420', 'https://openalex.org/W2951211142', 'https://openalex.org/W2952523122', 'https://openalex.org/W2962989446', 'https://openalex.org/W2963281280', 'https://openalex.org/W2963506925', 'https://openalex.org/W2964029788', 'https://openalex.org/W2964077278', 'https://openalex.org/W2981852735', 'https://openalex.org/W2983160116', 'https://openalex.org/W2996176596', 'https://openalex.org/W2996285556', 'https://openalex.org/W2997306177', 'https://openalex.org/W2999905431', 'https://openalex.org/W3015322406', 'https://openalex.org/W3015468748', 'https://openalex.org/W3034625919', 'https://openalex.org/W3034863243', 'https://openalex.org/W3034999214', 'https://openalex.org/W3035252911', 'https://openalex.org/W3035725000', 'https://openalex.org/W3036846138', 'https://openalex.org/W3099474967', 'https://openalex.org/W3100258764', 'https://openalex.org/W3101118213', 'https://openalex.org/W3107647534', 'https://openalex.org/W3137608412', 'https://openalex.org/W3153046263', 'https://openalex.org/W3153947101', 'https://openalex.org/W3155737070', 'https://openalex.org/W3156829097', 'https://openalex.org/W3158244987', 'https://openalex.org/W3158419028', 'https://openalex.org/W3166398748', 'https://openalex.org/W3168838873', 'https://openalex.org/W3172669006', 'https://openalex.org/W3174073137', 'https://openalex.org/W3177765786', 'https://openalex.org/W3183859557', 'https://openalex.org/W3186804217', 'https://openalex.org/W3196645067', 'https://openalex.org/W3201174429', 'https://openalex.org/W3201915713', 'https://openalex.org/W3203390572', 'https://openalex.org/W3210221975', 'https://openalex.org/W3212618200', 'https://openalex.org/W4205179624', 'https://openalex.org/W4205528004', 'https://openalex.org/W4205807230', 'https://openalex.org/W4206249782', 'https://openalex.org/W4225323055', 'https://openalex.org/W4225757276', 'https://openalex.org/W4226101361', 'https://openalex.org/W4226227340', 'https://openalex.org/W4226370777', 'https://openalex.org/W4232331747', 'https://openalex.org/W4247857759', 'https://openalex.org/W4281679115', 'https://openalex.org/W4287077924', 'https://openalex.org/W4287258870', 'https://openalex.org/W4287887652', 'https://openalex.org/W4288089799', 'https://openalex.org/W4295009064', 'https://openalex.org/W4297581255', 'https://openalex.org/W4303443773', 'https://openalex.org/W4307106504', 'https://openalex.org/W4309088836', 'https://openalex.org/W4389011232', 'https://openalex.org/W6635590879', 'https://openalex.org/W6758113384', 'https://openalex.org/W6776048684', 'https://openalex.org/W6802944130']",2022-11-17
https://openalex.org/W4385572316,https://doi.org/10.18653/v1/2023.acl-long.650,"Understanding Factual Errors in Summarization: Errors, Summarizers, Datasets, Error Detectors","Liyan Tang, Tanya Goyal, Alex Fabbri, Philippe Laban, Jiacheng Xu, Semih Yavuz, Wojciech Kryscinski, Justin Rousseau, Greg Durrett. Proceedings of the 61st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers). 2023.","['https://openalex.org/W2101105183', 'https://openalex.org/W2154652894', 'https://openalex.org/W2606974598', 'https://openalex.org/W2888482885', 'https://openalex.org/W2889518897', 'https://openalex.org/W2890419630', 'https://openalex.org/W2891526960', 'https://openalex.org/W2896807716', 'https://openalex.org/W2936695845', 'https://openalex.org/W2949615363', 'https://openalex.org/W2951211142', 'https://openalex.org/W2952138241', 'https://openalex.org/W2962762898', 'https://openalex.org/W2962884827', 'https://openalex.org/W2962985882', 'https://openalex.org/W2963227052', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963545005', 'https://openalex.org/W2964285114', 'https://openalex.org/W2970419734', 'https://openalex.org/W2996264288', 'https://openalex.org/W3034188538', 'https://openalex.org/W3034383590', 'https://openalex.org/W3034863243', 'https://openalex.org/W3034999214', 'https://openalex.org/W3091889354', 'https://openalex.org/W3099474967', 'https://openalex.org/W3099766584', 'https://openalex.org/W3101551503', 'https://openalex.org/W3102645206', 'https://openalex.org/W3106234277', 'https://openalex.org/W3153193605', 'https://openalex.org/W3159259047', 'https://openalex.org/W3169283369', 'https://openalex.org/W3170432046', 'https://openalex.org/W3172210712', 'https://openalex.org/W3174564679', 'https://openalex.org/W3176378783', 'https://openalex.org/W3177242492', 'https://openalex.org/W3199926081', 'https://openalex.org/W3213990450', 'https://openalex.org/W3214646912', 'https://openalex.org/W4205477024', 'https://openalex.org/W4206850841', 'https://openalex.org/W4287887652', 'https://openalex.org/W4288089799', 'https://openalex.org/W4297435087', 'https://openalex.org/W4306291189', 'https://openalex.org/W4361230777', 'https://openalex.org/W4366823941', 'https://openalex.org/W4385245566', 'https://openalex.org/W4389519239']",2023-01-01
https://openalex.org/W4385569922,https://doi.org/10.18653/v1/2023.acl-long.311,Zero-shot Faithful Factual Error Correction,"Faithfully correcting factual errors is critical for maintaining the integrity of textual knowledge bases and preventing hallucinations in sequence-to-sequence models. Drawing on humans' ability to identify and correct factual errors, we present a zero-shot framework that formulates questions about input claims, looks for correct answers in the given evidence, and assesses the faithfulness of each correction based on its consistency with the evidence. Our zero-shot framework outperforms fully-supervised approaches, as demonstrated by experiments on the FEVER and SciFact datasets, where our outputs are shown to be more faithful. More importantly, the decomposability nature of our framework inherently provides interpretability. Additionally, to reveal the most suitable metrics for evaluating factual error corrections, we analyze the correlation between commonly used metrics with human judgments in terms of three different dimensions regarding intelligibility and faithfulness.","['https://openalex.org/W136732505', 'https://openalex.org/W759515131', 'https://openalex.org/W1981208470', 'https://openalex.org/W2282821441', 'https://openalex.org/W2534253848', 'https://openalex.org/W2788496822', 'https://openalex.org/W2891308403', 'https://openalex.org/W2908510526', 'https://openalex.org/W2946659172', 'https://openalex.org/W2951211142', 'https://openalex.org/W2952984539', 'https://openalex.org/W2963748441', 'https://openalex.org/W2963846996', 'https://openalex.org/W2963961878', 'https://openalex.org/W2970482702', 'https://openalex.org/W2998112083', 'https://openalex.org/W3031781733', 'https://openalex.org/W3034188538', 'https://openalex.org/W3034383590', 'https://openalex.org/W3099655892', 'https://openalex.org/W3099977667', 'https://openalex.org/W3102645206', 'https://openalex.org/W3106234277', 'https://openalex.org/W3173529047', 'https://openalex.org/W3173825754', 'https://openalex.org/W3174408325', 'https://openalex.org/W3175864309', 'https://openalex.org/W3176456866', 'https://openalex.org/W3176546569', 'https://openalex.org/W3177242492', 'https://openalex.org/W3191640844', 'https://openalex.org/W3199926081', 'https://openalex.org/W3205871113', 'https://openalex.org/W3213990450', 'https://openalex.org/W4221166832', 'https://openalex.org/W4226118367', 'https://openalex.org/W4239181501', 'https://openalex.org/W4280625699', 'https://openalex.org/W4285254998', 'https://openalex.org/W4287887652', 'https://openalex.org/W4287887766', 'https://openalex.org/W4287891189', 'https://openalex.org/W4288089799', 'https://openalex.org/W4293138840', 'https://openalex.org/W4297634122', 'https://openalex.org/W4385570783', 'https://openalex.org/W4385572054', 'https://openalex.org/W4385572752', 'https://openalex.org/W4385573663', 'https://openalex.org/W4385573712', 'https://openalex.org/W4386566433']",2023-01-01
https://openalex.org/W4401595019,https://doi.org/10.3390/electronics13163230,Fact-Aware Generative Text Summarization with Dependency Graphs,"Generative text summaries often suffer from factual inconsistencies, where the summary deviates from the original text. This significantly reduces their usefulness. To address this issue, we propose a novel method for improving the factual accuracy of Chinese summaries by leveraging dependency graphs. Our approach involves analyzing the input text to build a dependency graph. This graph, along with the original text, is then processed by separate models: a Relational Graph Attention Neural Network for the dependency graph and a Transformer model for the text itself. Finally, a Transformer decoder generates the summary. We evaluate the factual consistency of the generated summaries using various methods. Experiments demonstrate that our approach improves about 7.79 points compared to the baseline Transformer model on the Chinese LCSTS dataset using ROUGE-1 metric, and 4.48 points in the factual consistency assessment model StructBERT.","['https://openalex.org/W609399965', 'https://openalex.org/W2304113845', 'https://openalex.org/W2552110825', 'https://openalex.org/W2606974598', 'https://openalex.org/W2612675303', 'https://openalex.org/W2740593609', 'https://openalex.org/W2768957049', 'https://openalex.org/W2858627132', 'https://openalex.org/W2889518897', 'https://openalex.org/W2945260553', 'https://openalex.org/W2951211142', 'https://openalex.org/W2962985882', 'https://openalex.org/W2966892770', 'https://openalex.org/W2970925270', 'https://openalex.org/W2982399380', 'https://openalex.org/W2998243528', 'https://openalex.org/W3017464126', 'https://openalex.org/W3034383590', 'https://openalex.org/W3035643691', 'https://openalex.org/W3092054955', 'https://openalex.org/W3093032106', 'https://openalex.org/W3141940864', 'https://openalex.org/W3152827457', 'https://openalex.org/W3177211806', 'https://openalex.org/W3199926081', 'https://openalex.org/W4287887652', 'https://openalex.org/W6679436768', 'https://openalex.org/W6682631176', 'https://openalex.org/W6739901393', 'https://openalex.org/W6759579507', 'https://openalex.org/W6770427361']",2024-08-15
