status,title,normalized_title,doi,openalex_id,arxiv_id,published_date,criteria_hash,source,updated_at,round
include,Utilizing Neural Transducers for Two-Stage Text-to-Speech via Semantic Token Prediction,utilizingneuraltransducersfortwo-stagetext-to-speechviasemantictokenprediction,10.48550/arxiv.2401.01498,,2401.01498,2024-01-03,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Evaluating Text-to-Speech Synthesis from a Large Discrete Token-based Speech Language Model,evaluatingtext-to-speechsynthesisfromalargediscretetoken-basedspeechlanguagemodel,10.48550/arxiv.2405.09768,,2405.09768,2024-05-16,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,How Should We Extract Discrete Audio Tokens from Self-Supervised Models?,howshouldweextractdiscreteaudiotokensfromself-supervisedmodels?,10.48550/arxiv.2406.10735,,2406.10735,2024-06-15,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,NAST: Noise Aware Speech Tokenization for Speech Language Models,nast:noiseawarespeechtokenizationforspeechlanguagemodels,10.48550/arxiv.2406.11037,,2406.11037,2024-06-16,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Children's Speech Recognition through Discrete Token Enhancement,children'sspeechrecognitionthroughdiscretetokenenhancement,10.48550/arxiv.2406.13431,,2406.13431,2024-06-19,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,High Fidelity Text-to-Speech Via Discrete Tokens Using Token Transducer and Group Masked Language Model,highfidelitytext-to-speechviadiscretetokensusingtokentransducerandgroupmaskedlanguagemodel,10.48550/arxiv.2406.17310,,2406.17310,2024-06-25,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,On the Effectiveness of Acoustic BPE in Decoder-Only TTS,ontheeffectivenessofacousticbpeindecoder-onlytts,10.48550/arxiv.2407.03892,,2407.03892,2024-07-04,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,CosyVoice: A Scalable Multilingual Zero-shot Text-to-speech Synthesizer based on Supervised Semantic Tokens,cosyvoice:ascalablemultilingualzero-shottext-to-speechsynthesizerbasedonsupervisedsemantictokens,10.48550/arxiv.2407.05407,,2407.05407,2024-07-07,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,dMel: Speech Tokenization made Simple,dmel:speechtokenizationmadesimple,10.48550/arxiv.2407.15835,,2407.15835,2024-07-22,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,MaskGCT: Zero-Shot Text-to-Speech with Masked Generative Codec Transformer,maskgct:zero-shottext-to-speechwithmaskedgenerativecodectransformer,10.48550/arxiv.2409.00750,,2409.00750,2024-09-01,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,LAST: Language Model Aware Speech Tokenization,last:languagemodelawarespeechtokenization,10.48550/arxiv.2409.03701,,2409.03701,2024-09-05,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Disentangling the Prosody and Semantic Information with Pre-trained Model for In-Context Learning based Zero-Shot Voice Conversion,disentanglingtheprosodyandsemanticinformationwithpre-trainedmodelforin-contextlearningbasedzero-shotvoiceconversion,10.48550/arxiv.2409.05004,,2409.05004,2024-09-08,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Learning Source Disentanglement in Neural Audio Codec,learningsourcedisentanglementinneuralaudiocodec,10.48550/arxiv.2409.11228,,2409.11228,2024-09-17,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Low Bitrate High-Quality RVQGAN-based Discrete Speech Tokenizer,lowbitratehigh-qualityrvqgan-baseddiscretespeechtokenizer,10.21437/interspeech.2024-2366,,2410.08325,2024-10-10,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,SNAC: Multi-Scale Neural Audio Codec,snac:multi-scaleneuralaudiocodec,10.48550/arxiv.2410.14411,,2410.14411,2024-10-18,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,DM-Codec: Distilling Multimodal Representations for Speech Tokenization,dm-codec:distillingmultimodalrepresentationsforspeechtokenization,10.48550/arxiv.2410.15017,,2410.15017,2024-10-19,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,LSCodec: Low-Bitrate and Speaker-Decoupled Discrete Speech Codec,lscodec:low-bitrateandspeaker-decoupleddiscretespeechcodec,10.48550/arxiv.2410.15764,,2410.15764,2024-10-21,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,DC-Spin: A Speaker-invariant Speech Tokenizer for Spoken Language Models,dc-spin:aspeaker-invariantspeechtokenizerforspokenlanguagemodels,10.48550/arxiv.2410.24177,,2410.24177,2024-10-31,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,BEST-STD: Bidirectional Mamba-Enhanced Speech Tokenization for Spoken Term Detection,best-std:bidirectionalmamba-enhancedspeechtokenizationforspokentermdetection,10.48550/arxiv.2411.14100,,2411.14100,2024-11-21,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,VQalAttent: a Transparent Speech Generation Pipeline based on Transformer-learned VQ-VAE Latent Space,vqalattent:atransparentspeechgenerationpipelinebasedontransformer-learnedvq-vaelatentspace,10.48550/arxiv.2411.14642,,2411.14642,2024-11-22,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,CosyVoice 2: Scalable Streaming Speech Synthesis with Large Language Models,cosyvoice2:scalablestreamingspeechsynthesiswithlargelanguagemodels,10.48550/arxiv.2412.10117,,2412.10117,2024-12-13,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Causal Speech Enhancement with Predicting Semantics based on Quantized Self-supervised Learning Features,causalspeechenhancementwithpredictingsemanticsbasedonquantizedself-supervisedlearningfeatures,10.48550/arxiv.2412.19248,,2412.19248,2024-12-26,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,SECodec: Structural Entropy-based Compressive Speech Representation Codec for Speech Language Models,secodec:structuralentropy-basedcompressivespeechrepresentationcodecforspeechlanguagemodels,10.48550/arxiv.2501.00018,,2501.00018,2024-12-16,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,GenSE: Generative Speech Enhancement via Language Models using Hierarchical Modeling,gense:generativespeechenhancementvialanguagemodelsusinghierarchicalmodeling,10.48550/arxiv.2502.02942,,2502.02942,2025-02-05,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Recent Advances in Discrete Speech Tokens: A Review,recentadvancesindiscretespeechtokens:areview,10.48550/arxiv.2502.06490,,2502.06490,2025-02-10,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Universal Speech Token Learning via Low-Bitrate Neural Codec and Pretrained Representations,universalspeechtokenlearningvialow-bitrateneuralcodecandpretrainedrepresentations,10.1109/jstsp.2024.3488557,,2503.12115,2025-03-15,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,FireRedTTS-1S: An Upgraded Streamable Foundation Text-to-Speech System,fireredtts-1s:anupgradedstreamablefoundationtext-to-speechsystem,10.48550/arxiv.2503.20499,,2503.20499,2025-03-26,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,TASTE: Text-Aligned Speech Tokenization and Embedding for Spoken Language Modeling,taste:text-alignedspeechtokenizationandembeddingforspokenlanguagemodeling,10.48550/arxiv.2504.07053,,2504.07053,2025-04-09,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,"DualCodec: A Low-Frame-Rate, Semantically-Enhanced Neural Audio Codec for Speech Generation","dualcodec:alow-frame-rate,semantically-enhancedneuralaudiocodecforspeechgeneration",10.48550/arxiv.2505.13000,,2505.13000,2025-05-19,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Improving Noise Robustness of LLM-based Zero-shot TTS via Discrete Acoustic Token Denoising,improvingnoiserobustnessofllm-basedzero-shotttsviadiscreteacoustictokendenoising,10.48550/arxiv.2505.13830,,2505.13830,2025-05-20,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Discrete Audio Representations for Automated Audio Captioning,discreteaudiorepresentationsforautomatedaudiocaptioning,10.48550/arxiv.2505.14989,,2505.14989,2025-05-21,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Exploring the Effect of Segmentation and Vocabulary Size on Speech Tokenization for Speech Language Models,exploringtheeffectofsegmentationandvocabularysizeonspeechtokenizationforspeechlanguagemodels,10.48550/arxiv.2505.17446,,2505.17446,2025-05-23,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Speech Token Prediction via Compressed-to-fine Language Modeling for Speech Generation,speechtokenpredictionviacompressed-to-finelanguagemodelingforspeechgeneration,10.48550/arxiv.2505.24496,,2505.24496,2025-05-30,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,HASRD: Hierarchical Acoustic and Semantic Representation Disentanglement,hasrd:hierarchicalacousticandsemanticrepresentationdisentanglement,10.48550/arxiv.2506.00843,,2506.00843,2025-06-01,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,DrVoice: Parallel Speech-Text Voice Conversation Model via Dual-Resolution Speech Representations,drvoice:parallelspeech-textvoiceconversationmodelviadual-resolutionspeechrepresentations,10.48550/arxiv.2506.09349,,2506.09349,2025-06-11,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,base_review,2026-01-02T11:32:21.702033+00:00,0
include,Generation-Based Target Speech Extraction with Speech Discretization and Vocoder,generation-basedtargetspeechextractionwithspeechdiscretizationandvocoder,10.1109/icassp48485.2024.10446418,https://openalex.org/w4392903977,,2024-03-18,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,VQTTS: High-Fidelity Text-to-Speech Synthesis with Self-Supervised VQ Acoustic Feature,vqtts:high-fidelitytext-to-speechsynthesiswithself-supervisedvqacousticfeature,10.21437/interspeech.2022-489,https://openalex.org/w4226132755,,2022-09-16,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,HuBERT: Self-Supervised Speech Representation Learning by Masked Prediction of Hidden Units,hubert:self-supervisedspeechrepresentationlearningbymaskedpredictionofhiddenunits,10.1109/taslp.2021.3122291,https://openalex.org/w3169320628,,2021-01-01,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,vq-wav2vec: Self-Supervised Learning of Discrete Speech Representations,vq-wav2vec:self-supervisedlearningofdiscretespeechrepresentations,10.48550/arxiv.1910.05453,https://openalex.org/w2979476256,,2019-10-12,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,"Speak, Read and Prompt: High-Fidelity Text-to-Speech with Minimal Supervision","speak,readandprompt:high-fidelitytext-to-speechwithminimalsupervision",10.1162/tacl_a_00618,https://openalex.org/w4390075359,,2023-01-01,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,NaturalSpeech 2: Latent Diffusion Models are Natural and Zero-Shot Speech and Singing Synthesizers,naturalspeech2:latentdiffusionmodelsarenaturalandzero-shotspeechandsingingsynthesizers,10.48550/arxiv.2304.09116,https://openalex.org/w4366460484,,2023-04-18,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,InstructTTS: Modelling Expressive TTS in Discrete Latent Space with Natural Language Style Prompt,instructtts:modellingexpressivettsindiscretelatentspacewithnaturallanguagestyleprompt,10.48550/arxiv.2301.13662,https://openalex.org/w4318907788,,2023-01-31,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,wav2vec 2.0: A Framework for Self-Supervised Learning of Speech Representations,wav2vec2.0:aframeworkforself-supervisedlearningofspeechrepresentations,10.48550/arxiv.2006.11477,https://openalex.org/w3036601975,,2020-06-20,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,w2v-BERT: Combining Contrastive Learning and Masked Language Modeling for Self-Supervised Speech Pre-Training,w2v-bert:combiningcontrastivelearningandmaskedlanguagemodelingforself-supervisedspeechpre-training,10.1109/asru51503.2021.9688253,https://openalex.org/w4226033575,,2021-12-13,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,AudioLM: A Language Modeling Approach to Audio Generation,audiolm:alanguagemodelingapproachtoaudiogeneration,10.1109/taslp.2023.3288409,https://openalex.org/w4381786045,,2023-01-01,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,Disentangled Feature Learning for Real-Time Neural Speech Coding,disentangledfeaturelearningforreal-timeneuralspeechcoding,10.1109/icassp49357.2023.10094723,https://openalex.org/w4372259964,,2023-05-05,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
include,Direct Speech-to-Speech Translation With Discrete Units,directspeech-to-speechtranslationwithdiscreteunits,10.18653/v1/2022.acl-long.235,https://openalex.org/w3180374548,,2022-01-01,d3cde4fb3f0f0914b2aec218448cb1734f7532db1a8791a8d569e62d8a96e1b8,snowball_review,2026-01-02T11:34:23.282502+00:00,1
